artists,track_count,avg_popularity,avg_duration,avg_danceability,avg_energy,avg_acousticness,explicit_track_ratio,earliest_release,latest_release
A Great Big World,7,51.142857142857146,3.6612,0.523,0.32342857142857145,0.6686,0.0,2020-01-01,2020-01-01
A Flock Of Seagulls,7,44.285714285714285,3.986564285714285,0.5107142857142858,0.7554285714285714,0.0017215714285714286,0.0,2020-01-01,2020-01-01
vibe academy,7,27.571428571428573,2.112090476190476,0.6998571428571428,0.39085714285714285,0.8241428571428572,0.0,2020-01-01,2020-01-01
yama,7,60.0,3.322826190476191,0.5357142857142857,0.8352857142857142,0.12552857142857143,0.0,2020-01-01,2020-01-01
Cascada,7,55.857142857142854,3.2504357142857145,0.6609999999999999,0.9392857142857143,0.008465714285714286,0.0,2020-01-01,2020-01-01
Roberto Jordan,7,31.714285714285715,2.633002380952381,0.5614285714285715,0.4982857142857143,0.45375714285714286,0.0,2020-01-01,2020-01-01
Roberto Goyeneche;Orquesta Típica Porteña,7,19.142857142857142,2.9561214285714286,0.49400000000000005,0.46471428571428575,0.7997142857142857,0.0,2020-01-01,2020-01-01
Enrico Sangiuliano,7,48.857142857142854,7.977571428571428,0.7468571428571428,0.7818571428571428,0.0107245,0.0,2020-01-01,2020-01-01
Ensidya,7,42.42857142857143,2.3991714285714285,0.6614285714285714,0.3138571428571429,0.5592857142857143,0.0,2020-01-01,2020-01-01
David Arkenstone,7,23.571428571428573,5.264797619047619,0.2698714285714286,0.30014285714285716,0.7877857142857143,0.0,2020-01-01,2020-01-01
Nada Surf,7,32.57142857142857,3.668152380952381,0.35485714285714287,0.8701428571428572,0.0050655,0.0,2020-01-01,2020-01-01
The Mamas & The Papas,7,48.857142857142854,3.0281833333333337,0.4875714285714286,0.4955714285714286,0.6764285714285715,0.0,2020-01-01,2020-01-01
David Guetta,7,39.142857142857146,3.023088095238095,0.6682857142857143,0.8088571428571428,0.07501428571428571,0.14285714285714285,2020-01-01,2020-01-01
Front Line Assembly,7,24.142857142857142,6.07024761904762,0.5327142857142857,0.8604285714285714,0.0035891,0.0,2020-01-01,2020-01-01
Amb,7,12.857142857142858,3.5967880952380953,0.636,0.7691428571428572,0.08244714285714286,0.0,2020-01-01,2020-01-01
Katinguelê,7,40.57142857142857,3.837745238095238,0.5135714285714286,0.6212857142857143,0.38985714285714285,0.0,2020-01-01,2020-01-01
Rob Cantor,7,31.857142857142858,1.4072095238095237,0.5014285714285714,0.229,0.7934285714285715,0.0,2020-01-01,2020-01-01
Vanna,7,25.285714285714285,3.6347214285714284,0.27585714285714286,0.9842857142857142,0.0015811285714285716,0.0,2020-01-01,2020-01-01
Lenzman,7,16.285714285714285,5.141380952380952,0.5861428571428571,0.8851428571428571,0.00046637142857142855,0.0,2020-01-01,2020-01-01
Leftover Salmon,7,25.857142857142858,3.9229738095238096,0.5231428571428571,0.8748571428571429,0.1886142857142857,0.0,2020-01-01,2020-01-01
Leeland,7,52.142857142857146,5.342754761904763,0.44,0.6395714285714286,0.07529714285714285,0.0,2020-01-01,2020-01-01
Hole,7,53.285714285714285,3.6653285714285713,0.38271428571428573,0.7914285714285715,0.028532034285714287,0.0,2020-01-01,2020-01-01
ssshhhiiittt!,7,53.714285714285715,3.418211904761905,0.49785714285714283,0.8348571428571429,0.1826142857142857,1.0,2020-01-01,2020-01-01
Gregory Porter,7,0.0,4.155492857142857,0.34600000000000003,0.19485714285714284,0.7887142857142857,0.0,2020-01-01,2020-01-01
Cavetown,7,54.285714285714285,3.6880714285714284,0.5835714285714285,0.5338571428571429,0.3259042857142857,0.2857142857142857,2020-01-01,2020-01-01
Bethel Music;Jonathan David Helser;Melissa Helser,7,56.57142857142857,6.050340476190477,0.4225714285714286,0.5734285714285715,0.3060785714285714,0.0,2020-01-01,2020-01-01
Jill Johnson,7,4.714285714285714,2.8884690476190475,0.6427142857142858,0.38757142857142857,0.5122857142857142,0.0,2020-01-01,2020-01-01
ZAPEROKO La Resistencia Salsera del Callao,7,31.714285714285715,5.378869047619048,0.7125714285714285,0.8048571428571429,0.4841428571428571,0.0,2020-01-01,2020-01-01
The Libertines,7,52.142857142857146,3.1285333333333334,0.41628571428571426,0.7844285714285714,0.116602,0.2857142857142857,2020-01-01,2020-01-01
The Walters,7,12.857142857142858,2.6093833333333336,0.5847142857142857,0.6128571428571429,0.4377428571428571,0.0,2020-01-01,2020-01-01
Emir Can İğrek,7,45.857142857142854,3.999892857142857,0.4215714285714286,0.501,0.3571285714285714,0.0,2020-01-01,2020-01-01
Emmure,7,41.57142857142857,2.6476333333333337,0.38499999999999995,0.8315714285714285,0.00018557285714285713,0.42857142857142855,2020-01-01,2020-01-01
End It,7,25.571428571428573,1.9398785714285716,0.24014285714285716,0.9461428571428572,0.00110609,0.0,2020-01-01,2020-01-01
Encontro de Batuqueiros,7,40.0,5.695780952380952,0.5171428571428571,0.7692857142857142,0.6491428571428571,0.0,2020-01-01,2020-01-01
Leoni,7,41.857142857142854,3.5979285714285716,0.5892857142857143,0.4564285714285714,0.8281428571428571,0.0,2020-01-01,2020-01-01
A.M.C,7,23.714285714285715,4.424971428571428,0.614,0.9811428571428572,0.0023905,0.0,2020-01-01,2020-01-01
sonolon,7,25.142857142857142,1.7904071428571429,0.6531428571428571,0.4104285714285715,0.5255857142857143,0.0,2020-01-01,2020-01-01
A-Mei Chang,7,53.714285714285715,4.723745238095239,0.4952857142857143,0.39985714285714286,0.6212857142857143,0.0,2020-01-01,2020-01-01
Winifred Atwell,7,13.571428571428571,2.3382857142857145,0.5517142857142857,0.5802857142857143,0.5701428571428572,0.0,2020-01-01,2020-01-01
Yxngxr1,7,58.714285714285715,2.3881738095238094,0.869,0.5178571428571429,0.6931428571428572,1.0,2020-01-01,2020-01-01
Centhron,7,25.0,3.9659595238095235,0.497,0.9761428571428572,0.0015515857142857144,0.2857142857142857,2020-01-01,2020-01-01
Rey Ruiz,7,31.142857142857142,4.781390476190476,0.6777142857142857,0.7828571428571429,0.49100000000000005,0.0,2020-01-01,2020-01-01
Stap,7,42.857142857142854,3.526304761904762,0.7527142857142858,0.6602857142857143,0.11267142857142856,0.5714285714285714,2020-01-01,2020-01-01
Vander Lee,7,41.714285714285715,3.9886952380952385,0.45557142857142857,0.4202857142857143,0.765,0.0,2020-01-01,2020-01-01
Fiona Sit,7,41.142857142857146,3.9196309523809525,0.6222857142857142,0.40757142857142853,0.6324285714285713,0.0,2020-01-01,2020-01-01
Regurgitate,7,12.142857142857142,1.1199309523809524,0.20028571428571432,0.9748571428571429,1.4142857142857142e-05,0.14285714285714285,2020-01-01,2020-01-01
Chaka Khan,7,19.0,4.26012380952381,0.736,0.7784285714285714,0.16751428571428573,0.0,2020-01-01,2020-01-01
Berg,7,41.714285714285715,5.479990476190475,0.6177142857142857,0.8544285714285714,0.007431428571428571,0.0,2020-01-01,2020-01-01
Lil Peep;Lil Tracy,7,68.28571428571429,2.6652952380952377,0.5688571428571428,0.6507142857142857,0.06433071428571428,0.8571428571428571,2020-01-01,2020-01-01
A.R. Rahman,7,60.57142857142857,4.220059523809524,0.5752857142857143,0.45457142857142857,0.6147142857142857,0.0,2020-01-01,2020-01-01
Red,7,50.42857142857143,4.010247619047619,0.37785714285714284,0.8074285714285715,0.001392742857142857,0.0,2020-01-01,2020-01-01
Little Big Town,7,10.142857142857142,3.7368238095238095,0.459,0.4828571428571428,0.5677142857142857,0.0,2020-01-01,2020-01-01
Firehouse,7,57.0,4.209390476190476,0.5175714285714286,0.6358571428571429,0.041489571428571424,0.0,2020-01-01,2020-01-01
Steve Petrunak,7,26.857142857142858,3.320702380952381,0.5324285714285714,0.303,0.9084285714285715,0.0,2020-01-01,2020-01-01
Lola Indigo;Maria Becerra,7,12.142857142857142,2.91335,0.795,0.854,0.162,0.0,2020-01-01,2020-01-01
Llewellyn,7,23.428571428571427,5.773264285714285,0.21814285714285714,0.1700142857142857,0.9264285714285714,0.0,2020-01-01,2020-01-01
Ata Ebtekar,7,0.14285714285714285,3.425107142857143,0.2702857142857143,0.6187142857142858,0.6937142857142857,0.0,2020-01-01,2020-01-01
At The Gates,7,26.142857142857142,3.6742142857142857,0.3232857142857143,0.9538571428571428,1.9952857142857144e-05,0.0,2020-01-01,2020-01-01
Hugo Del Carril,7,19.428571428571427,2.8435738095238094,0.5687142857142857,0.3217142857142857,0.9637142857142857,0.0,2020-01-01,2020-01-01
A.N.I.M.A.L.;Mario Altamirano and A.N.I.M.A.L.,7,21.571428571428573,3.320757142857143,0.5088571428571429,0.9765714285714286,0.00022624285714285713,0.0,2020-01-01,2020-01-01
Flesh Parade,7,14.428571428571429,1.2680261904761905,0.31742857142857145,0.896,9.661428571428572e-05,0.0,2020-01-01,2020-01-01
Fleetwood Mac,7,1.0,3.6256119047619046,0.6108571428571429,0.6871428571428572,0.2278942857142857,0.0,2020-01-01,2020-01-01
Steve Rannazzisi,7,23.571428571428573,4.238992857142857,0.5635714285714286,0.8965714285714286,0.8391428571428571,1.0,2020-01-01,2020-01-01
Ran-D,7,41.0,4.804542857142857,0.4841428571428571,0.9068571428571428,0.0376,0.0,2020-01-01,2020-01-01
Cheer Chen,7,45.0,4.319230952380953,0.5374285714285715,0.4035714285714286,0.7718571428571429,0.0,2020-01-01,2020-01-01
Still Woozy,7,11.0,3.0084190476190473,0.7291428571428572,0.4985714285714286,0.6088571428571429,0.14285714285714285,2020-01-01,2020-01-01
Ben Lukas Boysen,7,27.285714285714285,4.791897619047619,0.3714,0.3427142857142857,0.7635714285714286,0.0,2020-01-01,2020-01-01
Stick To Your Guns,7,26.285714285714285,3.0505952380952377,0.3324285714285714,0.9098571428571428,0.0029244542857142855,0.0,2020-01-01,2020-01-01
Rainie Yang,7,42.57142857142857,4.4338,0.5207142857142857,0.4662857142857143,0.583,0.0,2020-01-01,2020-01-01
Street Academics,7,26.857142857142858,3.264664285714286,0.7152857142857142,0.5992857142857143,0.36771428571428577,0.0,2020-01-01,2020-01-01
Eladia Blazquez,7,20.428571428571427,3.394947619047619,0.417,0.3111428571428571,0.8265714285714285,0.0,2020-01-01,2020-01-01
Fresco Trey;Einer Bankz,7,0.0,2.1224333333333334,0.731,0.479,0.242,1.0,2020-01-01,2020-01-01
Darci,7,59.42857142857143,2.8553023809523808,0.7091428571428572,0.6117142857142858,0.23543614285714284,0.2857142857142857,2020-01-01,2020-01-01
Fiskales Ad-Hok,7,34.857142857142854,2.7193261904761905,0.3588571428571429,0.9138571428571429,0.009287845714285715,0.0,2020-01-01,2020-01-01
Chicago,7,30.857142857142858,4.450216666666667,0.6227142857142857,0.6174285714285714,0.24947142857142857,0.0,2020-01-01,2020-01-01
Rahat Fateh Ali Khan,7,57.857142857142854,5.028935714285715,0.5188571428571429,0.6274285714285714,0.5519999999999999,0.0,2020-01-01,2020-01-01
Chico Science;Nação Zumbi,7,39.42857142857143,3.827802380952381,0.6372857142857143,0.7705714285714286,0.015662742857142857,0.0,2020-01-01,2020-01-01
Chitãozinho & Xororó,7,47.42857142857143,3.688057142857143,0.5479999999999999,0.5838571428571429,0.29442857142857143,0.0,2020-01-01,2020-01-01
Rachel Feinstein,7,23.571428571428573,3.265564285714286,0.6104285714285714,0.8068571428571428,0.8558571428571428,1.0,2020-01-01,2020-01-01
Chiodos,7,26.571428571428573,3.860661904761905,0.3574285714285714,0.9191428571428572,0.011486328571428572,0.0,2020-01-01,2020-01-01
Los Fredy´s,7,30.285714285714285,2.851992857142857,0.5248571428571429,0.633,0.5758571428571428,0.0,2020-01-01,2020-01-01
Ugly Valley Boys,7,23.0,2.9026285714285716,0.5665714285714286,0.6907142857142857,0.5292857142857142,0.0,2020-01-01,2020-01-01
Styx,7,9.571428571428571,4.214154761904762,0.2895714285714286,0.38742857142857146,0.34628571428571425,0.0,2020-01-01,2020-01-01
Chris Rea,7,0.14285714285714285,4.13627619047619,0.511,0.5452857142857143,0.4468571428571429,0.0,2020-01-01,2020-01-01
Sub Focus,7,37.57142857142857,4.535540476190476,0.511,0.8854285714285715,0.026698985714285715,0.0,2020-01-01,2020-01-01
ITZY,7,72.14285714285714,2.9793904761904764,0.823857142857143,0.8551428571428571,0.08698714285714286,0.0,2020-01-01,2020-01-01
Eels,7,0.0,2.8259857142857143,0.4848571428571429,0.8012857142857143,0.16653142857142855,0.0,2020-01-01,2020-01-01
Tři Sestry,7,38.142857142857146,3.381745238095238,0.41185714285714287,0.938,0.03165428571428571,0.14285714285714285,2020-01-01,2020-01-01
Tá Na Mente,7,45.42857142857143,3.551945238095238,0.5691428571428572,0.6292857142857143,0.6741428571428572,0.0,2020-01-01,2020-01-01
UNISON SQUARE GARDEN,7,36.857142857142854,4.3730738095238095,0.561,0.9188571428571429,0.032979,0.0,2020-01-01,2020-01-01
Neil Sedaka,7,54.142857142857146,2.462533333333333,0.601,0.6555714285714286,0.5891428571428571,0.0,2020-01-01,2020-01-01
Ne-Yo,7,1.4285714285714286,3.885461904761905,0.7025714285714286,0.7514285714285714,0.25671428571428573,0.0,2020-01-01,2020-01-01
Negritude Junior,7,40.714285714285715,3.859583333333333,0.6105714285714285,0.6502857142857142,0.3398857142857143,0.0,2020-01-01,2020-01-01
Diana Ross,7,20.571428571428573,4.65237380952381,0.7505714285714286,0.8472857142857143,0.219,0.0,2020-01-01,2020-01-01
Michael Kiwanuka,7,54.142857142857146,5.12889761904762,0.5034285714285714,0.45528571428571435,0.45398571428571427,0.0,2020-01-01,2020-01-01
Michael Brook;Nusrat Fateh Ali Khan,7,24.142857142857142,5.933866666666667,0.45442857142857146,0.37164285714285716,0.5748571428571428,0.0,2020-01-01,2020-01-01
Michael Ball,7,6.285714285714286,3.9742166666666665,0.5708571428571428,0.5324285714285715,0.6591428571428571,0.0,2020-01-01,2020-01-01
Pyotr Ilyich Tchaikovsky;Berliner Philharmoniker;Mstislav Rostropovich,7,0.14285714285714285,2.376190476190476,0.3758571428571429,0.032557142857142854,0.885,0.0,2020-01-01,2020-01-01
Psyche/BFC,7,8.714285714285714,5.4868999999999994,0.6868571428571428,0.7872857142857143,0.06144485714285714,0.0,2020-01-01,2020-01-01
Promo,7,23.428571428571427,4.875359523809523,0.628,0.9515714285714285,0.21839714285714287,0.0,2020-01-01,2020-01-01
Sublime,7,37.0,3.1749119047619048,0.6568571428571429,0.725,0.011787857142857143,0.42857142857142855,2020-01-01,2020-01-01
Chromatics,7,52.285714285714285,4.6249119047619045,0.6631428571428571,0.5811428571428572,0.37951428571428575,0.0,2020-01-01,2020-01-01
Tyler Braden,7,0.5714285714285714,3.6606666666666667,0.455,0.4,0.546,0.0,2020-01-01,2020-01-01
Gal Costa,7,39.57142857142857,4.1149000000000004,0.6204285714285714,0.4282857142857143,0.48805714285714286,0.0,2020-01-01,2020-01-01
Gadget,7,11.571428571428571,1.3175190476190477,0.28514285714285714,0.9662857142857143,2.042857142857143e-06,0.0,2020-01-01,2020-01-01
ZZ Top,7,47.0,3.7920261904761907,0.553,0.7632857142857142,0.04486314285714286,0.0,2020-01-01,2020-01-01
Chuy Lizarraga y Su Banda Tierra Sinaloense,7,36.57142857142857,3.9616476190476186,0.5847142857142857,0.6415714285714286,0.4847142857142857,0.0,2020-01-01,2020-01-01
Summer Salt,7,54.42857142857143,3.4376857142857142,0.6344285714285715,0.4815714285714286,0.6965714285714286,0.0,2020-01-01,2020-01-01
Icona Pop,7,44.0,2.8803000000000005,0.6628571428571428,0.8405714285714286,0.021918571428571426,0.2857142857142857,2020-01-01,2020-01-01
Pretenders,7,0.0,3.6992285714285713,0.3352857142857143,0.7364285714285713,0.019074285714285714,0.0,2020-01-01,2020-01-01
Surf Mesa;Emilee,7,11.142857142857142,3.0070761904761905,0.668,0.7954285714285715,0.06028571428571428,0.0,2020-01-01,2020-01-01
Louyah,7,52.285714285714285,2.963404761904762,0.6274285714285714,0.4541428571428572,0.5384714285714286,0.2857142857142857,2020-01-01,2020-01-01
Tsunami Bomb,7,26.714285714285715,2.962847619047619,0.466,0.8527142857142856,0.014644545714285714,0.14285714285714285,2020-01-01,2020-01-01
Loubet,7,48.285714285714285,2.8656285714285716,0.7588571428571429,0.8425714285714285,0.2975142857142857,0.0,2020-01-01,2020-01-01
Ikke Hüftgold,7,29.285714285714285,3.0767238095238096,0.61,0.9475714285714286,0.11168571428571428,0.7142857142857143,2020-01-01,2020-01-01
Portrayal of Guilt,7,20.0,2.853142857142857,0.23857142857142857,0.9252857142857144,0.004800285714285714,0.0,2020-01-01,2020-01-01
Swedish House Mafia,7,42.0,4.157166666666667,0.6402857142857143,0.7427142857142857,0.03229714285714286,0.0,2020-01-01,2020-01-01
Swattrex;YOUNG AND BROKE;Lofi By Swattrex,7,1.0,3.261240476190476,0.5462857142857143,0.38642857142857145,0.48014285714285715,0.14285714285714285,2020-01-01,2020-01-01
Bathory,7,25.285714285714285,6.350661904761905,0.33885714285714286,0.8752857142857142,0.0008603785714285714,0.0,2020-01-01,2020-01-01
The Ghastly Ones,7,24.285714285714285,2.510152380952381,0.2775714285714286,0.872,0.0029797757142857144,0.0,2020-01-01,2020-01-01
The Head And The Heart,7,17.857142857142858,3.6546857142857143,0.4004285714285714,0.6495714285714286,0.1458242857142857,0.0,2020-01-01,2020-01-01
The Harp and the Piano,7,20.285714285714285,1.5406595238095238,0.6005714285714285,0.05989714285714286,0.9591428571428572,0.0,2020-01-01,2020-01-01
Daniela Rathana,7,15.428571428571429,3.111740476190476,0.5810000000000001,0.5154285714285715,0.1681857142857143,0.5714285714285714,2020-01-01,2020-01-01
Jesus Culture;Chris Quilala,7,48.714285714285715,6.478754761904762,0.3587142857142857,0.7638571428571428,0.011265857142857143,0.0,2020-01-01,2020-01-01
Pop Will Eat Itself,7,25.285714285714285,4.062721428571429,0.6462857142857142,0.7947142857142857,0.07993271428571427,0.0,2020-01-01,2020-01-01
André Valadão,7,41.285714285714285,5.4856,0.4794285714285714,0.691,0.18140571428571425,0.0,2020-01-01,2020-01-01
Lucky Daye,7,30.142857142857142,3.226942857142857,0.7024285714285714,0.6288571428571429,0.2187142857142857,1.0,2020-01-01,2020-01-01
Swedish House Mafia;The Weeknd,7,52.714285714285715,4.054166666666666,0.5684285714285714,0.6567142857142858,0.0024844285714285715,0.0,2020-01-01,2020-01-01
Ina Colada,7,7.857142857142857,3.473902380952381,0.6038571428571429,0.9818571428571429,0.14670428571428573,0.0,2020-01-01,2020-01-01
In Hearts Wake,7,24.0,3.5656785714285713,0.41414285714285715,0.9657142857142856,8.083142857142859e-05,0.0,2020-01-01,2020-01-01
Incubus,7,65.42857142857143,3.9365023809523807,0.4815714285714286,0.8045714285714285,0.04920728571428571,0.0,2020-01-01,2020-01-01
Barrington Levy,7,32.42857142857143,3.109602380952381,0.8212857142857143,0.4494285714285714,0.03736557142857143,0.0,2020-01-01,2020-01-01
Foreigner,7,40.285714285714285,4.408783333333333,0.447,0.5377142857142857,0.2334857142857143,0.0,2020-01-01,2020-01-01
Akira Kosemura,7,39.857142857142854,2.542788095238095,0.40371428571428575,0.1458142857142857,0.8771428571428571,0.0,2020-01-01,2020-01-01
Wolfgang Amadeus Mozart;Mao Fujita,7,24.285714285714285,4.100754761904762,0.40585714285714286,0.11001428571428572,0.9915714285714285,0.0,2020-01-01,2020-01-01
Daniel Chan,7,29.571428571428573,4.247297619047619,0.5927142857142857,0.48914285714285716,0.5711428571428572,0.0,2020-01-01,2020-01-01
Earth,7,66.85714285714286,4.271997619047619,0.717,0.7300000000000001,0.19875714285714285,0.0,2020-01-01,2020-01-01
Codename Chinadoll,7,26.142857142857142,1.7041261904761904,0.7335714285714285,0.3237571428571428,0.6201428571428572,0.0,2020-01-01,2020-01-01
Coheed and Cambria,7,35.0,5.804783333333334,0.5381428571428571,0.885,0.013951285714285713,0.2857142857142857,2020-01-01,2020-01-01
Plone,7,12.0,3.446797619047619,0.5547142857142857,0.4908571428571428,0.32109571428571426,0.0,2020-01-01,2020-01-01
ERA,7,38.57142857142857,4.091107142857143,0.5461428571428572,0.5184285714285715,0.40057142857142863,0.0,2020-01-01,2020-01-01
Andrés Calamaro,7,12.714285714285714,3.1156761904761905,0.5692857142857143,0.6388571428571428,0.2577185714285714,0.0,2020-01-01,2020-01-01
KANA-BOON,7,56.42857142857143,3.7775190476190477,0.4401428571428571,0.905,0.0027772,0.0,2020-01-01,2020-01-01
Pist Idiots,7,27.571428571428573,3.1733785714285716,0.37614285714285717,0.8824285714285713,0.0009690985714285715,0.42857142857142855,2020-01-01,2020-01-01
Combichrist,7,27.0,4.907159523809524,0.5928571428571429,0.8405714285714286,0.015956857142857144,0.42857142857142855,2020-01-01,2020-01-01
Colyn,7,42.0,6.388295238095238,0.7755714285714286,0.7488571428571429,0.023436285714285715,0.0,2020-01-01,2020-01-01
Lörihen,7,24.142857142857142,4.910295238095238,0.4621428571428572,0.8554285714285713,0.008243857142857143,0.0,2020-01-01,2020-01-01
Phil Coulter,7,21.142857142857142,3.378085714285714,0.4572857142857143,0.13444285714285714,0.8877142857142858,0.0,2020-01-01,2020-01-01
M. S. Subbulakshmi,7,35.42857142857143,10.890707142857142,0.5221428571428571,0.306,0.9657142857142856,0.0,2020-01-01,2020-01-01
Pepe Jara,7,27.714285714285715,2.73265,0.6061428571428572,0.2694285714285714,0.8951428571428571,0.0,2020-01-01,2020-01-01
dj Shawny,7,40.857142857142854,1.1558214285714286,0.7877142857142857,0.6735714285714286,0.01627042857142857,0.0,2020-01-01,2020-01-01
Zanger Kafke,7,28.285714285714285,3.1073142857142857,0.7631428571428571,0.8327142857142856,0.027457142857142854,0.0,2020-01-01,2020-01-01
Nick Lowe,7,27.285714285714285,3.249604761904762,0.6235714285714286,0.6462857142857142,0.22892428571428572,0.0,2020-01-01,2020-01-01
Nicola Conte,7,20.714285714285715,5.451888095238096,0.561,0.7551428571428571,0.4596857142857143,0.0,2020-01-01,2020-01-01
Archive,7,32.42857142857143,10.581769047619048,0.44085714285714284,0.6742857142857143,0.19373071428571428,0.14285714285714285,2020-01-01,2020-01-01
Metrik,7,28.285714285714285,4.312019047619048,0.4041428571428572,0.9114285714285714,0.0014705514285714286,0.0,2020-01-01,2020-01-01
Dustycloud,7,37.714285714285715,3.205145238095238,0.7462857142857143,0.7747142857142857,0.14640999999999998,0.2857142857142857,2020-01-01,2020-01-01
Duke Dumont,7,28.571428571428573,3.6476357142857148,0.6514285714285715,0.7708571428571428,0.004555714285714286,0.0,2020-01-01,2020-01-01
MAX,7,26.714285714285715,4.4052952380952375,0.6425714285714286,0.9135714285714285,0.02664571428571429,0.0,2020-01-01,2020-01-01
Pedropiedra,7,38.57142857142857,3.639290476190476,0.7324285714285714,0.6997142857142856,0.24830000000000002,0.0,2020-01-01,2020-01-01
Takehara Pistol,7,29.571428571428573,3.662814285714286,0.5231428571428571,0.5182857142857143,0.3277571428571429,0.0,2020-01-01,2020-01-01
Peppa Pig Stories,7,43.857142857142854,4.864638095238095,0.6515714285714286,0.36628571428571427,0.7625714285714286,0.0,2020-01-01,2020-01-01
Cripple Bastards,7,15.428571428571429,1.911802380952381,0.286,0.9874285714285714,0.0006163999999999999,0.8571428571428571,2020-01-01,2020-01-01
Izabella Jur'eva,7,0.0,2.9737142857142858,0.4992857142857143,0.20615714285714287,0.9925714285714287,0.0,2020-01-01,2020-01-01
Julio Sosa;Armando Pontier y su Orquesta,7,22.571428571428573,2.952214285714286,0.5431428571428571,0.5648571428571428,0.8055714285714286,0.0,2020-01-01,2020-01-01
Gian & Giovani,7,46.0,3.693042857142857,0.5588571428571428,0.635,0.5524285714285714,0.0,2020-01-01,2020-01-01
Tantrum Desire,7,17.0,4.431957142857143,0.5372857142857143,0.9524285714285714,0.0039054285714285714,0.14285714285714285,2020-01-01,2020-01-01
Anita Mui,7,24.285714285714285,4.707050000000001,0.5638571428571428,0.4477142857142857,0.5408571428571428,0.0,2020-01-01,2020-01-01
Drumsound & Bassline Smith,7,18.571428571428573,4.549433333333333,0.511,0.942,0.01599942857142857,0.0,2020-01-01,2020-01-01
Drowning Pool,7,47.857142857142854,3.2934714285714284,0.5695714285714286,0.872,0.0010035428571428572,0.0,2020-01-01,2020-01-01
Joshua Hyslop,7,56.285714285714285,3.743611904761905,0.5915714285714285,0.34700000000000003,0.5831428571428571,0.0,2020-01-01,2020-01-01
Frejat,7,39.285714285714285,3.8691452380952382,0.5982857142857142,0.6967142857142857,0.27444285714285716,0.0,2020-01-01,2020-01-01
Josh Sneed,7,23.571428571428573,3.5240595238095236,0.5358571428571429,0.5897142857142857,0.7852857142857143,1.0,2020-01-01,2020-01-01
Galantis,7,20.428571428571427,2.65605,0.8021428571428572,0.8621428571428572,0.017615714285714287,0.0,2020-01-01,2020-01-01
Jefferson & Suellen,7,47.285714285714285,5.649247619047619,0.36985714285714283,0.6672857142857144,0.17871428571428574,0.0,2020-01-01,2020-01-01
Tony Matterhorn,7,17.571428571428573,2.3566404761904765,0.7524285714285713,0.8390000000000001,0.1871942857142857,0.5714285714285714,2020-01-01,2020-01-01
Passenger,7,61.42857142857143,3.5899642857142857,0.5651428571428572,0.34255714285714284,0.6111428571428571,0.0,2020-01-01,2020-01-01
Tony Rice Unit,7,23.571428571428573,3.933264285714286,0.5757142857142857,0.47657142857142853,0.4827142857142857,0.0,2020-01-01,2020-01-01
Dream Note,7,50.285714285714285,3.8309285714285712,0.6034285714285714,0.334,0.7212857142857143,0.0,2020-01-01,2020-01-01
Dream Evil,7,29.428571428571427,4.301242857142857,0.38499999999999995,0.9304285714285714,0.0018262428571428572,0.0,2020-01-01,2020-01-01
Malena Muyala,7,20.428571428571427,3.2438880952380953,0.5748571428571428,0.20842857142857144,0.8741428571428571,0.0,2020-01-01,2020-01-01
Mansfield.TYA,7,25.857142857142858,3.942695238095238,0.5414285714285715,0.3932857142857143,0.32622571428571423,0.0,2020-01-01,2020-01-01
Manuel Carrasco,7,45.0,4.090021428571428,0.6438571428571428,0.6682857142857143,0.3722857142857143,0.0,2020-01-01,2020-01-01
Man Is The Bastard,7,16.285714285714285,1.6114857142857144,0.3354285714285714,0.9217142857142857,0.005363042857142857,0.2857142857142857,2020-01-01,2020-01-01
Ann Sweeten,7,22.571428571428573,4.332119047619048,0.28771428571428576,0.1522857142857143,0.9701428571428571,0.0,2020-01-01,2020-01-01
J.D. Crowe & The New South,7,24.0,3.0868547619047617,0.5645714285714286,0.4654285714285714,0.6697142857142857,0.0,2020-01-01,2020-01-01
The Dollyrots,7,23.714285714285715,2.981507142857143,0.5015714285714286,0.8824285714285713,0.0007417857142857142,0.0,2020-01-01,2020-01-01
The Cure,7,60.714285714285715,3.885961904761905,0.5157142857142858,0.8394285714285713,0.07087714285714286,0.0,2020-01-01,2020-01-01
Jebroer,7,24.142857142857142,3.1678738095238095,0.6367142857142857,0.6924285714285714,0.05053,0.5714285714285714,2020-01-01,2020-01-01
Gangrena Gasosa,7,27.285714285714285,3.0046619047619045,0.5004285714285714,0.9338571428571428,0.04148,1.0,2020-01-01,2020-01-01
anirap,7,42.57142857142857,4.021909523809524,0.6651428571428573,0.7001428571428571,0.2884785714285715,0.5714285714285714,2020-01-01,2020-01-01
Cybotron,7,17.857142857142858,4.7939,0.6925714285714285,0.6838571428571428,0.082939,0.0,2020-01-01,2020-01-01
Tommy Ryman,7,24.142857142857142,2.297314285714286,0.6254285714285714,0.7461428571428571,0.7867142857142857,0.42857142857142855,2020-01-01,2020-01-01
Tommy Lee Sparta,7,22.714285714285715,3.3653642857142856,0.6422857142857143,0.7205714285714286,0.3217142857142857,0.7142857142857143,2020-01-01,2020-01-01
Tom Jones,7,37.42857142857143,2.718947619047619,0.48000000000000004,0.5707142857142857,0.5238571428571428,0.0,2020-01-01,2020-01-01
